,Y,A,X1,X2,X3,X4,X5,X6
80,0,0,0.48205531566403126,1.3823312395260865,0.5000436824921665,1.6899367911553433,1.1503622614825901,1.9136590943857408
81,0,0,0.48192975668810933,1.3780296421435805,0.5000233757306364,1.6876620634495365,1.144147022716698,1.9251975890790263
82,0,1,0.5381259910094877,1.702237976267417,0.5326147601361818,1.3177730622727029,1.540192763004173,1.325533902574531
83,1,1,0.5381032626688738,1.7025008078274888,0.5325852330694724,1.3155286403489739,1.5424945492349988,1.338516233520312
84,0,0,0.482091949364396,1.372790822312762,0.49999557290251817,1.6987002054276679,1.142990066731737,1.9124493358257983
85,0,0,0.48188375797426874,1.3823872817312712,0.5000622212326932,1.6996709581392584,1.1468185748816482,1.9063043428682824
86,1,0,0.48191297745646805,1.3799833663207457,0.5000022399017361,1.6923474671187286,1.14200094627372,1.9169263115195438
87,1,1,0.5379545522251478,1.7021319132305628,0.5326334882361125,1.3233881772110976,1.5469576795820248,1.3369858769130767
88,1,0,0.4819074734061685,1.375411357592704,0.5000171644650652,1.6980664778056094,1.1512747915811812,1.9259178274854305
89,1,1,0.5379645648538963,1.7041976297902488,0.5325933207778428,1.3202884713518448,1.537735348194241,1.333127745544203
90,0,1,0.5380176568476353,1.705331891209327,0.5326511902688638,1.3176433365310003,1.5430154816534458,1.3351191449089537
91,0,1,0.5379324393341834,1.702537470152486,0.5325871661285682,1.3237876913523063,1.53706866028561,1.331009713279796
92,1,1,0.5380147269652366,1.6997398978986702,0.5326604568880817,1.316106671667793,1.543510896180156,1.3337775011050046
93,1,1,0.5379009908169637,1.7032251102916254,0.5326400391475615,1.3199758940795947,1.5479361547176198,1.329519472708736
94,0,0,0.48209177747553295,1.3764774063852947,0.5000038757514402,1.693852646021143,1.1475859900302383,1.907178116441887
95,0,0,0.48209685736919505,1.3768450084512027,0.4999762403099038,1.690842442135226,1.1458558025343308,1.9024188806215798
96,0,0,0.4818080511962061,1.3763312667325183,0.5000322305546367,1.688269464182336,1.1566666080545847,1.907807236050848
97,1,1,0.5378868898834896,1.705162921772231,0.532582803492574,1.3125502269060938,1.550437505239604,1.3462562294216323
98,0,0,0.4820216303713882,1.3805497083056504,0.4999489264189347,1.6937701893998454,1.1483544538598935,1.9207868481916863
99,1,1,0.5380987324283099,1.701972811935169,0.5326141217296729,1.3160656526216234,1.5455563321566166,1.3213914027570983
100,1,1,0.5380103144699155,1.7058137644838707,0.5326305751108409,1.321098227302872,1.5430398627544568,1.333730254866528
101,1,1,0.5379918342921638,1.7021002702882313,0.5326306564216337,1.3167861651712716,1.5384436443834486,1.3347207904434915
102,0,0,0.48195352948179637,1.3770601681683083,0.5000373448375999,1.6988413715662611,1.1538973860562245,1.9232332600828668
103,0,1,0.5379628186672751,1.7018456783550264,0.5326111113702056,1.3173045558479295,1.5368820069262583,1.339674091697163
104,0,1,0.5380084225392004,1.701912695220784,0.532641322500893,1.3194226006199499,1.5508252932258801,1.330871661781884
105,1,1,0.5379405435628782,1.7008382269001174,0.5326373635302853,1.3093337162303886,1.5395191866972604,1.3461093076203614
106,1,1,0.5380610890644753,1.7081700344750268,0.5326039312570674,1.316684148501655,1.5413569249450605,1.3418495851031094
107,0,1,0.5381000582441305,1.7058792335464181,0.5326076219342272,1.3128420417539868,1.5423784105978744,1.3363131219956768
108,0,1,0.537942196179774,1.7002864446056232,0.5326941437626116,1.312324402710696,1.5456460551792501,1.342493855366471
109,0,1,0.5378705559210119,1.701762637895628,0.5326407370998647,1.3193593845983924,1.542983945851506,1.343764856598918
110,0,1,0.5378841855101396,1.7019002724782228,0.5326139584370914,1.3172134551701695,1.5432360271218946,1.3464303316001258
111,0,0,0.48187331336885936,1.3810716350070296,0.5000617588982029,1.6958266528529435,1.1506094995020995,1.9176177879507033
112,0,0,0.4821425736001441,1.3797025178589326,0.5000104430550792,1.7011772184786227,1.14728008780913,1.9208837509680319
113,1,1,0.5381288032005517,1.7009093658198386,0.5326452941333062,1.3203078934811658,1.5417812151327297,1.3380805477679292
114,1,1,0.5380354962713211,1.701947999957131,0.5326061967608509,1.3169113256849212,1.5465626002874244,1.338905389514945
115,1,0,0.4818293515802659,1.3797576099761883,0.5000033074377289,1.6931421230810824,1.1492936522373158,1.9161115078444404
116,0,0,0.4818811975094829,1.3830790267732527,0.49997268141938034,1.6980718990277146,1.1529145377740548,1.9250649416230188
117,0,1,0.5379572487111348,1.7027917170425861,0.5325856444356155,1.314179295910022,1.5418226655822964,1.3433457265356807
118,1,1,0.5380397665576266,1.702535612670951,0.5326139423734532,1.3173321520126917,1.5386942842484543,1.3462119433449495
119,1,0,0.4819308033084712,1.3806751296740079,0.5000021487437142,1.6917555994116098,1.1560758552978538,1.90290382789802
120,0,1,0.5379275545228118,1.7028599148672194,0.532643598585751,1.3134502520871534,1.5382841182199032,1.3292713746257294
121,0,0,0.48208170679107865,1.3779058026340492,0.5000113129594519,1.6958722467622516,1.1479296842211764,1.9145320231706016
122,1,1,0.538057883819529,1.7034846870228513,0.5326269804863657,1.31317183242133,1.5393292119961737,1.3361898957166616
123,0,0,0.4820451414759506,1.3792855740823273,0.5000033275530834,1.692483386356004,1.1519526174842334,1.9047694598295348
124,0,1,0.5379729636934203,1.6994489641113908,0.5326659891781551,1.3182510163055459,1.540620105328487,1.3475607376287093
125,0,1,0.538104940367233,1.7030532085018961,0.5326359492031627,1.3154024160434226,1.539821930937773,1.3506965793907426
126,1,1,0.53823298011103,1.700874409357246,0.5326386090801918,1.3135211854255378,1.540664555368501,1.3383019502322884
127,1,1,0.5379908529839915,1.693925601996338,0.532635078758071,1.3095520434630714,1.5470003074095555,1.3425449225143788
128,0,1,0.5379149626891776,1.7055748067543568,0.5326676511180498,1.3166408154189666,1.5393608713047462,1.3421201219897976
129,1,1,0.5380271872319444,1.6991079488685668,0.5326322995509992,1.3162647753582704,1.53808462598368,1.34258713012018
130,1,1,0.537991277206448,1.7039578405788554,0.5326495833682662,1.3132063699717473,1.5435764534022307,1.3308475713740833
131,0,1,0.5378883776403078,1.7041563489110079,0.5326399333766075,1.3205479144451795,1.542669804224377,1.339390703284673
132,1,0,0.48199647035275117,1.3809687121901244,0.4999992381123965,1.6909970867294142,1.1470172932682197,1.9144918230403674
133,0,0,0.48196404764564577,1.3790346214823617,0.5000065764812622,1.697192641070609,1.144662674670437,1.9084087257734246
134,0,0,0.48211956882922313,1.3806820636852288,0.4999804461126649,1.6963531851945357,1.1484451491685572,1.9117969191923447
135,0,0,0.4819944176589102,1.3758108907869675,0.5000081402504007,1.69568333352457,1.1506482060136682,1.9100215598906456
136,1,0,0.48187866358808196,1.378321575713812,0.4999916295578907,1.6916989798131066,1.1529413173780791,1.9275577823808834
137,0,1,0.5379750792634744,1.6992237975231672,0.5326324551850644,1.319461768030982,1.5441601165141967,1.3354194952366183
138,0,0,0.4819076429361724,1.380491663145535,0.5000189131668127,1.6927478432575513,1.1478309999268825,1.907128932416643
139,0,0,0.48199447754096164,1.376928058725184,0.4999674131286665,1.6890538983794536,1.1443552243323059,1.9278213377939735
140,0,1,0.5378996821560266,1.701400180221369,0.532618481699978,1.317206750553811,1.5434137417123817,1.3489737498107428
141,1,0,0.48182095599088437,1.378289324072962,0.5000248299719704,1.6844487325564552,1.153624047586081,1.9022006716885023
142,1,1,0.5379823671724623,1.7030088362531455,0.5326164031464545,1.3111640105920286,1.542828391279807,1.337636939982933
143,0,0,0.48201805888480515,1.3774207644520307,0.5000551238285799,1.6915703303101697,1.1463395051964105,1.912709524056965
144,0,1,0.5379931590029177,1.705584352194209,0.5325857096032387,1.3228540447200294,1.537217548374879,1.3440698483016136
145,1,0,0.4818500697781935,1.3780788022501356,0.5000318259081096,1.691034566850987,1.152777157765748,1.919910647431968
146,0,0,0.48209736673974596,1.380844098119138,0.5000140687602443,1.6889068162876013,1.14897589778228,1.90423870329768
147,1,1,0.5379240813099426,1.7044880342470536,0.5326279759038414,1.3163023208799676,1.5384797706135918,1.3418162420930215
148,0,0,0.48190834279151556,1.38017747334368,0.5000133131769557,1.6909366218663622,1.1418948968594542,1.908444750496346
149,1,1,0.5380192310297982,1.70630110387413,0.5326664019465068,1.3194699270803079,1.5411877839241446,1.3339191988357397
150,0,0,0.48204227436865243,1.3797678728126888,0.5000553033833988,1.698732703090008,1.149231080875857,1.9190543403865488
151,0,0,0.48187809001979953,1.3822592847281312,0.4999888602933698,1.6891640695514631,1.1467825324269023,1.9264309221812566
152,0,0,0.48195055552966903,1.3776749547203944,0.5000244417790185,1.6973288241849105,1.1504235179064168,1.914917536897494
153,1,0,0.48176500492861807,1.3800181773108648,0.500024359130346,1.6918918001593848,1.1435245499953512,1.9048766262871792
154,1,1,0.5379544470690608,1.7028048000497178,0.5326206373225613,1.3226810895865455,1.5482687269583568,1.3301225953789024
155,0,0,0.48195011643218505,1.3810657909752828,0.500026223501178,1.6955945900520923,1.1518827567836016,1.928469299121467
156,0,0,0.481972547417673,1.37896913253803,0.5000383469817167,1.6878067119476112,1.151815237640214,1.9127150117969507
157,1,0,0.4817765641250326,1.3815836321234376,0.4999869511694488,1.6899039449618005,1.1541591781672615,1.9215505763450969
158,1,1,0.5379697742149869,1.7032095266499412,0.5326394706767931,1.3176351269322766,1.5414786809749503,1.3352104147551038
159,1,1,0.538182554081871,1.7027854611581303,0.532636042043177,1.3155367836217382,1.5403889081661795,1.3382495155736704
160,0,1,0.5380633707933216,1.7019429895242968,0.5326530316973289,1.3179820133162723,1.5445152092386434,1.34100223900578
161,0,1,0.5379937512806603,1.704111095357591,0.5326764933928112,1.3179385380362083,1.540499292304774,1.3371167552199128
162,0,1,0.5380395934850478,1.6972452738658859,0.5326276439998318,1.3198792510835848,1.5478569268586324,1.3367712793393345
163,0,0,0.4820915713221553,1.3792453022877607,0.5000416819424304,1.6920331875661645,1.1491263337928646,1.9132150821912495
164,1,1,0.5380035092381825,1.6995443681019062,0.5326145957258243,1.316806019749679,1.537795741860899,1.3337175702927158
165,0,1,0.5381140177818065,1.7000041582249514,0.532631849778359,1.3154787661187395,1.543605254739722,1.3332281838921807
166,1,0,0.482183708481785,1.3791056361269132,0.49993444718524427,1.6938507077296194,1.1495121770746126,1.9115223719178085
167,1,0,0.4820101571933706,1.3791937800038905,0.5000235045391364,1.6965023118792995,1.15120588450868,1.9134278093842887
168,1,1,0.5380164691197732,1.7009246993810294,0.5325802937953168,1.309861153962478,1.5499230714359058,1.35746445915394
169,1,1,0.5379770932965395,1.700550475065265,0.5326047893442482,1.310969538471636,1.538514372132124,1.353681991462495
170,0,0,0.48205460737189193,1.3775964734959858,0.5000144189960795,1.6961553125257656,1.1471484777035403,1.9225570953295572
171,0,0,0.4820918682358138,1.3786048419264438,0.5000131344874159,1.6909708255728573,1.1409408049870133,1.911063600859256
172,1,1,0.5380753917452306,1.7045218074008577,0.5325891402511277,1.3177016157347163,1.5402812918366158,1.345531719753126
173,1,1,0.5379753579716837,1.6983091998422288,0.532608242078718,1.3169679267522658,1.5459193232089745,1.3441115154080623
174,0,0,0.4820517947486569,1.3829200808153685,0.4999957376241171,1.6903418387907998,1.1510058880740721,1.9188319269171612
175,0,0,0.4818487856639262,1.3838767192183492,0.4999859202036327,1.6969406183196498,1.1530045605907833,1.9094714158851769
176,0,0,0.48197798317247553,1.3762570981576734,0.4999867527970979,1.6947971103371162,1.1470967907647889,1.9294003605641843
177,0,1,0.5380118675683555,1.7033120740299634,0.5326452831203358,1.3219306583366641,1.5397522519194915,1.328661810889955
178,0,0,0.48179311727650054,1.3801717090370391,0.49998761566074096,1.6841287854587148,1.1508243249189924,1.9132012335107615
179,0,1,0.5379082861599077,1.702108040184406,0.5326417939405432,1.319333026152138,1.5382442738471875,1.3435691034746697
180,0,1,0.5379506651738521,1.704556840305566,0.5326173975514569,1.3199091933092644,1.5462904087777576,1.3410001825441729
181,0,1,0.5380806406055985,1.7003675845846915,0.5326608949624527,1.3144097429614088,1.5461679390027325,1.3338434965664945
182,0,1,0.5380275208524482,1.7063802954432974,0.5326364820793167,1.3170266651925335,1.5481807204091376,1.3397546165388676
183,0,0,0.4819098171042256,1.3778804317500886,0.5000018412054542,1.6927964176514259,1.1502290684160468,1.9113441196533916
184,0,0,0.4818913986358475,1.38046282431576,0.49994625999894765,1.6947512265390938,1.1517265957545284,1.9250117953309078
185,0,0,0.48180957972691246,1.3760875428897432,0.5000059844745179,1.6911072279159174,1.1489880985160557,1.9120267381604967
186,1,0,0.48183940216605164,1.3808862319709918,0.5000161182146099,1.6970111410033004,1.1507330794108845,1.917075718840828
187,0,1,0.5380548546822128,1.698706669433039,0.5326359242642349,1.3200615904363449,1.5404603178338354,1.3263055469713523
188,1,0,0.4819549726542853,1.379701643115301,0.5000137327820832,1.6908050683322748,1.1514595038051603,1.912353573586852
189,1,0,0.48191827385888397,1.3790654507820275,0.5000081810592751,1.6936519785162696,1.1541100223215714,1.9217073348385356
190,0,0,0.48196924526854834,1.3784306993299842,0.5000117913953058,1.6952333500000145,1.1504009198552454,1.9229425474740458
191,0,1,0.5380098053968749,1.7048237712769154,0.5325592548330766,1.3219320164435746,1.5440716106398804,1.337238952799075
192,0,1,0.5379282151597752,1.7040903738024977,0.532613196269801,1.3196150158544238,1.5443876172561253,1.3424288765605432
193,1,1,0.5381252546921412,1.7000840575583382,0.5326325958216894,1.3166114982165606,1.5454660726725526,1.3488686015546822
194,0,1,0.5379976598128009,1.7005148681651476,0.5326453670703986,1.318227062844659,1.5391197620597281,1.3344123533420191
195,0,1,0.5380028835921292,1.6996296626596512,0.5326497444185081,1.31730483915226,1.5448011290949826,1.348365233158119
196,0,0,0.48195605079447823,1.379710315097675,0.499992879198043,1.6938812042709523,1.1586729917319856,1.918395460381691
197,1,0,0.4819721514081758,1.3758715679372702,0.4999970101239105,1.6905506984270655,1.1493851594355986,1.9093949104186325
198,0,0,0.48199177237752777,1.375234141118545,0.5000096072033254,1.6965319095654225,1.1553032204630274,1.904257902748195
199,1,0,0.48193234170592053,1.3766591257774536,0.5000595321660554,1.6886517847114453,1.1468378936182537,1.9029502735367938
200,0,1,0.5379520285389052,1.7075707738586452,0.5325759037050185,1.3208077788970538,1.5462394396485586,1.3214520290889926
201,0,0,0.48180663581865685,1.3789162186406154,0.5000247028623903,1.6952444522776642,1.150697512339522,1.9061133354377655
202,1,0,0.4818432682209781,1.380695049296787,0.5000210481662929,1.6921096650864007,1.149809341195447,1.907726700895784
203,0,0,0.48168800816809854,1.381359636711035,0.500007661348891,1.695815150626751,1.146647932499159,1.9074497532850507
204,0,0,0.4818964963906971,1.3800933654408183,0.5000241638914482,1.6957120781027668,1.145222616462295,1.9196195209215603
205,0,1,0.5379793746546507,1.7035771942700204,0.5326003188474919,1.3147988716454861,1.540207510571892,1.340532125671988
206,0,1,0.5380627676646281,1.699166694661313,0.5326583052581895,1.3123839634278083,1.5411169126815965,1.329367237522047
207,1,0,0.4820239747197178,1.3784928152243572,0.5000403773994687,1.6901977881358738,1.156433185196109,1.9038343968531617
208,0,1,0.5380236888735265,1.6999161840113335,0.532591746554303,1.3111177366870728,1.5449589706354734,1.3465927998982445
209,0,0,0.48180612835411424,1.3783591992585011,0.5000223183151452,1.6939532083288977,1.1484579641035015,1.9101361763687315
210,0,0,0.4818979145544179,1.3788985037540624,0.4999859803937714,1.692491351234638,1.1575921113849683,1.905836485509844
211,1,1,0.5381064893406615,1.7027480938557482,0.5326130860635807,1.3179503709553155,1.5436258842090769,1.3489950109671212
212,0,0,0.4820741277904688,1.3747040508513577,0.49995219597715124,1.6918005508156884,1.149120391709969,1.9132685087563472
213,1,1,0.5380229889613867,1.7033371673105562,0.5326174581608386,1.314559747043383,1.547583746386947,1.3382288003844816
214,0,1,0.5380735852548062,1.7014903354088577,0.5326256048143605,1.3203117638483455,1.5475203542468543,1.3502610994060866
215,0,0,0.48194006126763944,1.3765424449089838,0.49999950876878785,1.692075822758521,1.1499615482435808,1.9109027511695718
216,0,0,0.48177256833073645,1.3848277045093993,0.49998252997543596,1.693013128844453,1.1491950810919769,1.9247193463635968
217,0,0,0.48193737672605974,1.3802807461575601,0.49999812522387616,1.6960203312607336,1.1553978549265782,1.9081900086480144
218,1,0,0.4820531986523518,1.378574787371632,0.5000078969753252,1.69509503768004,1.1468139667210566,1.9008326731236023
219,0,0,0.48184688891972793,1.3767918957536873,0.5000364239568023,1.6917556221126964,1.1508397314150818,1.9089878931071496
220,1,1,0.5381223972386663,1.7003028072679338,0.5326464726672336,1.313672319676044,1.541434638497643,1.3463868755131387
221,0,0,0.4820496526702883,1.379970469742338,0.499983939768711,1.6893783722319513,1.1473838179005944,1.901104630230605
222,0,1,0.5379153326769689,1.7019851520421294,0.5326879619563103,1.3167347174427497,1.5370750664852328,1.33445149547666
223,1,0,0.4818461796712343,1.3789654384088952,0.5000014147835138,1.6874149981431577,1.1506999223809347,1.9123066791486736
224,1,1,0.5378808361988572,1.6985026633772897,0.5326435723222342,1.3141268651872202,1.5425443350881893,1.3273245006326362
225,0,0,0.4820193149951257,1.3791833316151811,0.5000206374392216,1.6972525754579662,1.1566892305282892,1.911404674008919
226,1,1,0.5380978072990493,1.7051563146391784,0.5326159601953835,1.3164516772162425,1.5406993718703568,1.3262321584813175
227,1,0,0.4818760187061253,1.383492319955934,0.499996047869829,1.6865721800678002,1.1515641867597197,1.9114045878196007
228,0,1,0.5379827540660779,1.6994010875478915,0.5326145149941351,1.3129018156665586,1.5461373128551306,1.331252007398653
229,0,1,0.5378146027220467,1.6988728309091015,0.5325849561001713,1.3212467773468723,1.5449433820106424,1.3317102556011033
230,0,0,0.48192410876551744,1.3754420695831973,0.5000018776516311,1.6946020817315324,1.140458968379863,1.9153778834617095
231,1,1,0.5380335730598799,1.7042772420603731,0.5326678587044269,1.3199959396782361,1.5453491762995133,1.3325296077923088
232,1,1,0.5380820824507885,1.7067104215677509,0.5326070640983872,1.3203109221325189,1.5436846100573738,1.3462923240458622
233,0,1,0.5379340106077652,1.7039900885892514,0.5326341417520862,1.316220855127112,1.5477712307616183,1.3340273954838255
234,0,1,0.5379822240635189,1.7019182879990709,0.5326626708548565,1.312532073172275,1.545247013074451,1.3396535540149404
235,1,1,0.5380022715288447,1.7023866333436828,0.5326318563152659,1.311856404149705,1.5356952377066455,1.3501663257065362
236,0,0,0.48208683532627333,1.375006549832715,0.5000087621674757,1.692331224244051,1.1496339283978627,1.9250738418952915
237,0,0,0.4819724121281408,1.3790125947692795,0.5000255925956454,1.6943788725693048,1.1496786863304158,1.9159292667034162
